period, operator, operatorLabel, product, category, gridusagename, gridusage before discount (cts./kWh), gridusagediscount discount (cts./kWh), gridusage after discount (cts./kWh), hereof grid: fixcosts (CHF p.a.), hereof grid: power price (CHF p.a.), hereof grid: working price (cts./kWh), energyname, energy before discount (cts./kWh), energy discount (cts./kWh), energy after discount (cts./kWh), hereof energy: fixcosts (CHF p.a.), hereof energy: power price (CHF p.a.), hereof energy: working price (cts./kWh), charge (cts./kWh), aidfee (cts./kWh), total (cts./kWh), metering rate (cts./kWh), annual metering cost (CHF p.a.)
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,cheapest,C2,BT TU,12.764,0,12.764,160.2,0,11.45,"La Goule Energy Grey, Tarif unique",9.65,0,9.65,39,0,9.52,1.6,2.3,26.314,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,cheapest,C1,BT TU,14.232,0,14.232,160.2,0,11.45,"La Goule Energy Grey, Tarif unique",10.008,0,10.008,39,0,9.52,1.5,2.3,28.04,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,standard,C3,BT Maxi < 3'500 h,12.664,0,12.664,570,4470,8.524,"La Goule Energy Blue, Tarif double",11.462,0,11.462,39,0,11.436,1.2,2.3,27.627,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,cheapest,H7,BT TU + BT IR,11.501,0,11.501,160.2,0,9.488,"La Goule Energy Grey, Tarif unique + La Goule Energy Grey, Interruptible",9.604,0,9.604,39,0,9.304,1.62,2.3,25.024,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,standard,H1,BT TU,22.243,0,22.243,160.2,0,11.45,"La Goule Energy Blue, Tarif unique",12.957,0,12.957,39,0,10.52,1.35,2.3,38.85,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,cheapest,C2,BT TU,12.764,0,12.764,160.2,0,11.45,"La Goule Energy Grey, Tarif unique",9.65,0,9.65,39,0,9.52,1.158,2.3,25.872,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,standard,C2,BT TU,12.764,0,12.764,160.2,0,11.45,"La Goule Energy Blue, Tarif unique",10.65,0,10.65,39,0,10.52,1.62,2.3,27.334,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,cheapest,H5,BT TU,14.366,0,14.366,160.2,0,11.45,"La Goule Energy Grey, Tarif unique",10.04,0,10.04,39,0,9.52,1.6,2.3,28.306,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,cheapest,C3,BT Maxi < 3'500 h,12.664,0,12.664,570,4470,8.524,"La Goule Energy Grey, Tarif double",10.462,0,10.462,39,0,10.436,0.267,2.3,25.693,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,cheapest,C1,BT TU,14.232,0,14.232,160.2,0,11.45,"La Goule Energy Grey, Tarif unique",10.008,0,10.008,39,0,9.52,1.62,2.3,28.16,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,standard,H1,BT TU,22.243,0,22.243,160.2,0,11.45,"La Goule Energy Blue, Tarif unique",12.957,0,12.957,39,0,10.52,1.5,2.3,39,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,standard,C2,BT TU,12.764,0,12.764,160.2,0,11.45,"La Goule Energy Blue, Tarif unique",10.65,0,10.65,39,0,10.52,1.256,2.3,26.969,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,cheapest,C5,MT < 3'500 h,7.271,0,7.271,912,5670,5.175,"La Goule Energy Grey, Tarif double",10.037,0,10.037,39,0,10.029,0.056,2.3,19.664,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,standard,C7,MT > 3'500 h,6.745,0,6.745,912,256236,2.537,"La Goule Energy Blue, Tarif double",10.996,0,10.996,39,0,10.996,0.204,2.3,20.246,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,cheapest,C4,BT Maxi < 3'500,11.49,0,11.49,570,13410,7.914,"La Goule Energy Grey, Tarif double",10.037,0,10.037,39,0,10.029,0.08,2.3,23.907,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,standard,C2,BT TU,12.764,0,12.764,160.2,0,11.45,"La Goule Energy Blue, Tarif unique",10.65,0,10.65,39,0,10.52,1.158,2.3,26.872,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,standard,H8,BT TU,14.366,0,14.366,160.2,0,11.45,"La Goule Energy Blue, Tarif unique",11.04,0,11.04,39,0,10.52,0.6,2.3,28.306,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,cheapest,H4,BT TU,15.79,0,15.79,160.2,0,11.45,"La Goule Energy Grey, Tarif unique",10.387,0,10.387,39,0,9.52,1.43,2.3,29.907,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,standard,C1,BT TU,14.232,0,14.232,160.2,0,11.45,"La Goule Energy Blue, Tarif unique",11.007,0,11.007,39,0,10.52,1,2.3,28.54,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,standard,H4,BT TU,15.79,0,15.79,160.2,0,11.45,"La Goule Energy Blue, Tarif unique",11.387,0,11.387,39,0,10.52,1,2.3,30.477,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,cheapest,C6,MT > 3500 h,7.712,0,7.712,912,62880,2.679,"La Goule Energy Grey, Tarif double",10.36,0,10.36,39,0,10.357,0.02,2.3,20.391,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,standard,C2,BT TU,12.764,0,12.764,160.2,0,11.45,"La Goule Energy Blue, Tarif unique",10.65,0,10.65,39,0,10.52,1.2,2.3,26.914,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,cheapest,C4,BT Maxi < 3'500,11.49,0,11.49,570,13410,7.914,"La Goule Energy Grey, Tarif double",10.037,0,10.037,39,0,10.029,0.06,2.3,23.887,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,standard,C4,BT Maxi < 3'500,11.49,0,11.49,570,13410,7.914,"La Goule Energy Blue, Tarif double",11.037,0,11.037,39,0,11.029,0.056,2.3,24.883,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,cheapest,H5,BT TU,14.366,0,14.366,160.2,0,11.45,"La Goule Energy Grey, Tarif unique",10.04,0,10.04,39,0,9.52,1.43,2.3,28.136,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,standard,H6,BT TU,12.871,0,12.871,160.2,0,11.45,"La Goule Energy Blue, Tarif unique",10.676,0,10.676,39,0,10.52,1.3,2.3,27.147,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,standard,C6,MT > 3500 h,7.712,0,7.712,912,62880,2.679,"La Goule Energy Blue, Tarif double",11.36,0,11.36,39,0,11.357,0.221,2.3,21.593,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,standard,C4,BT Maxi < 3'500,11.49,0,11.49,570,13410,7.914,"La Goule Energy Blue, Tarif double",11.037,0,11.037,39,0,11.029,0.06,2.3,24.887,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,standard,H3,BT TU,15.79,0,15.79,160.2,0,11.45,"La Goule Energy Blue, Tarif unique",11.387,0,11.387,39,0,10.52,1.62,2.3,31.097,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,standard,H3,BT TU,15.79,0,15.79,160.2,0,11.45,"La Goule Energy Blue, Tarif unique",11.387,0,11.387,39,0,10.52,1.35,2.3,30.827,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,cheapest,C2,BT TU,12.764,0,12.764,160.2,0,11.45,"La Goule Energy Grey, Tarif unique",9.65,0,9.65,39,0,9.52,1.256,2.3,25.97,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,cheapest,H7,BT TU + BT IR,11.501,0,11.501,160.2,0,9.488,"La Goule Energy Grey, Tarif unique + La Goule Energy Grey, Interruptible",9.604,0,9.604,39,0,9.304,1.5,2.3,24.904,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,standard,H6,BT TU,12.871,0,12.871,160.2,0,11.45,"La Goule Energy Blue, Tarif unique",10.676,0,10.676,39,0,10.52,1.349,2.3,27.196,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,standard,H5,BT TU,14.366,0,14.366,160.2,0,11.45,"La Goule Energy Blue, Tarif unique",11.04,0,11.04,39,0,10.52,1,2.3,28.706,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,standard,C2,BT TU,12.764,0,12.764,160.2,0,11.45,"La Goule Energy Blue, Tarif unique",10.65,0,10.65,39,0,10.52,1,2.3,26.714,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,cheapest,H8,BT TU,14.366,0,14.366,160.2,0,11.45,"La Goule Energy Grey, Tarif unique",10.04,0,10.04,39,0,9.52,1.6,2.3,28.306,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,standard,C6,MT > 3500 h,7.712,0,7.712,912,62880,2.679,"La Goule Energy Blue, Tarif double",11.36,0,11.36,39,0,11.357,0.033,2.3,21.405,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,cheapest,C5,MT < 3'500 h,7.271,0,7.271,912,5670,5.175,"La Goule Energy Grey, Tarif double",10.037,0,10.037,39,0,10.029,0.062,2.3,19.67,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,cheapest,C3,BT Maxi < 3'500 h,12.664,0,12.664,570,4470,8.524,"La Goule Energy Grey, Tarif double",10.462,0,10.462,39,0,10.436,0.2,2.3,25.627,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,cheapest,H7,BT TU + BT IR,11.501,0,11.501,160.2,0,9.488,"La Goule Energy Grey, Tarif unique + La Goule Energy Grey, Interruptible",9.604,0,9.604,39,0,9.304,1.43,2.3,24.834,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,cheapest,H1,BT TU,22.243,0,22.243,160.2,0,11.45,"La Goule Energy Grey, Tarif unique",11.958,0,11.958,39,0,9.52,1.2,2.3,37.7,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,standard,H3,BT TU,15.79,0,15.79,160.2,0,11.45,"La Goule Energy Blue, Tarif unique",11.387,0,11.387,39,0,10.52,1.4,2.3,30.877,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,cheapest,H3,BT TU,15.79,0,15.79,160.2,0,11.45,"La Goule Energy Grey, Tarif unique",10.387,0,10.387,39,0,9.52,1.43,2.3,29.907,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,cheapest,H1,BT TU,22.243,0,22.243,160.2,0,11.45,"La Goule Energy Grey, Tarif unique",11.958,0,11.958,39,0,9.52,1.35,2.3,37.85,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,cheapest,C7,MT > 3'500 h,6.745,0,6.745,912,256236,2.537,"La Goule Energy Grey, Tarif double					",9.996,0,9.996,39,0,9.996,0.005,2.3,19.047,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,standard,H5,BT TU,14.366,0,14.366,160.2,0,11.45,"La Goule Energy Blue, Tarif unique",11.04,0,11.04,39,0,10.52,1.62,2.3,29.326,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,standard,C6,MT > 3500 h,7.712,0,7.712,912,62880,2.679,"La Goule Energy Blue, Tarif double",11.36,0,11.36,39,0,11.357,1.4,2.3,22.772,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,standard,H6,BT TU,12.871,0,12.871,160.2,0,11.45,"La Goule Energy Blue, Tarif unique",10.676,0,10.676,39,0,10.52,1.62,2.3,27.467,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,standard,H8,BT TU,14.366,0,14.366,160.2,0,11.45,"La Goule Energy Blue, Tarif unique",11.04,0,11.04,39,0,10.52,1.5,2.3,29.206,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,cheapest,H5,BT TU,14.366,0,14.366,160.2,0,11.45,"La Goule Energy Grey, Tarif unique",10.04,0,10.04,39,0,9.52,1.4,2.3,28.106,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,cheapest,C3,BT Maxi < 3'500 h,12.664,0,12.664,570,4470,8.524,"La Goule Energy Grey, Tarif double",10.462,0,10.462,39,0,10.436,0.333,2.3,25.76,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,cheapest,H7,BT TU + BT IR,11.501,0,11.501,160.2,0,9.488,"La Goule Energy Grey, Tarif unique + La Goule Energy Grey, Interruptible",9.604,0,9.604,39,0,9.304,1.2,2.3,24.604,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,cheapest,C4,BT Maxi < 3'500,11.49,0,11.49,570,13410,7.914,"La Goule Energy Grey, Tarif double",10.037,0,10.037,39,0,10.029,1.6,2.3,25.427,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,cheapest,H3,BT TU,15.79,0,15.79,160.2,0,11.45,"La Goule Energy Grey, Tarif unique",10.387,0,10.387,39,0,9.52,1.4,2.3,29.877,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,cheapest,C1,BT TU,14.232,0,14.232,160.2,0,11.45,"La Goule Energy Grey, Tarif unique",10.008,0,10.008,39,0,9.52,1.4,2.3,27.94,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,standard,C7,MT > 3'500 h,6.745,0,6.745,912,256236,2.537,"La Goule Energy Blue, Tarif double",10.996,0,10.996,39,0,10.996,0.65,2.3,20.692,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,standard,H4,BT TU,15.79,0,15.79,160.2,0,11.45,"La Goule Energy Blue, Tarif unique",11.387,0,11.387,39,0,10.52,1.6,2.3,31.077,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,cheapest,H6,BT TU,12.871,0,12.871,160.2,0,11.45,"La Goule Energy Grey, Tarif unique",9.676,0,9.676,39,0,9.52,1.349,2.3,26.196,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,standard,H5,BT TU,14.366,0,14.366,160.2,0,11.45,"La Goule Energy Blue, Tarif unique",11.04,0,11.04,39,0,10.52,1.5,2.3,29.206,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,standard,H7,BT TU + BT IR,11.501,0,11.501,160.2,0,9.488,"La Goule Energy Blue, Tarif unique + La Goule Energy Blue, Interruptible",10.604,0,10.604,39,0,10.304,1.43,2.3,25.834,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,standard,H8,BT TU,14.366,0,14.366,160.2,0,11.45,"La Goule Energy Blue, Tarif unique",11.04,0,11.04,39,0,10.52,1,2.3,28.706,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,standard,H1,BT TU,22.243,0,22.243,160.2,0,11.45,"La Goule Energy Blue, Tarif unique",12.957,0,12.957,39,0,10.52,0.6,2.3,38.1,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,standard,H5,BT TU,14.366,0,14.366,160.2,0,11.45,"La Goule Energy Blue, Tarif unique",11.04,0,11.04,39,0,10.52,0.6,2.3,28.306,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,standard,C1,BT TU,14.232,0,14.232,160.2,0,11.45,"La Goule Energy Blue, Tarif unique",11.007,0,11.007,39,0,10.52,1.2,2.3,28.74,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,cheapest,C5,MT < 3'500 h,7.271,0,7.271,912,5670,5.175,"La Goule Energy Grey, Tarif double",10.037,0,10.037,39,0,10.029,0.6,2.3,20.208,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,standard,H2,BT TU,18.638,0,18.638,160.2,0,11.45,"La Goule Energy Blue, Tarif unique",12.08,0,12.08,39,0,10.52,1.43,2.3,34.448,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,standard,H3,BT TU,15.79,0,15.79,160.2,0,11.45,"La Goule Energy Blue, Tarif unique",11.387,0,11.387,39,0,10.52,1,2.3,30.477,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,standard,H6,BT TU,12.871,0,12.871,160.2,0,11.45,"La Goule Energy Blue, Tarif unique",10.676,0,10.676,39,0,10.52,1.43,2.3,27.277,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,cheapest,H4,BT TU,15.79,0,15.79,160.2,0,11.45,"La Goule Energy Grey, Tarif unique",10.387,0,10.387,39,0,9.52,1.4,2.3,29.877,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,standard,C7,MT > 3'500 h,6.745,0,6.745,912,256236,2.537,"La Goule Energy Blue, Tarif double",10.996,0,10.996,39,0,10.996,0.204,2.3,20.245,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,cheapest,C2,BT TU,12.764,0,12.764,160.2,0,11.45,"La Goule Energy Grey, Tarif unique",9.65,0,9.65,39,0,9.52,1.3,2.3,26.014,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,standard,H1,BT TU,22.243,0,22.243,160.2,0,11.45,"La Goule Energy Blue, Tarif unique",12.957,0,12.957,39,0,10.52,1,2.3,38.5,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,standard,H6,BT TU,12.871,0,12.871,160.2,0,11.45,"La Goule Energy Blue, Tarif unique",10.676,0,10.676,39,0,10.52,1,2.3,26.847,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,standard,C4,BT Maxi < 3'500,11.49,0,11.49,570,13410,7.914,"La Goule Energy Blue, Tarif double",11.037,0,11.037,39,0,11.029,1.62,2.3,26.447,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,cheapest,H1,BT TU,22.243,0,22.243,160.2,0,11.45,"La Goule Energy Grey, Tarif unique",11.958,0,11.958,39,0,9.52,1.3,2.3,37.8,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,cheapest,C6,MT > 3500 h,7.712,0,7.712,912,62880,2.679,"La Goule Energy Grey, Tarif double",10.36,0,10.36,39,0,10.357,0.219,2.3,20.591,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,standard,H2,BT TU,18.638,0,18.638,160.2,0,11.45,"La Goule Energy Blue, Tarif unique",12.08,0,12.08,39,0,10.52,1.3,2.3,34.318,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,cheapest,C4,BT Maxi < 3'500,11.49,0,11.49,570,13410,7.914,"La Goule Energy Grey, Tarif double",10.037,0,10.037,39,0,10.029,0.263,2.3,24.09,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,cheapest,C4,BT Maxi < 3'500,11.49,0,11.49,570,13410,7.914,"La Goule Energy Grey, Tarif double",10.037,0,10.037,39,0,10.029,0.257,2.3,24.084,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,standard,H2,BT TU,18.638,0,18.638,160.2,0,11.45,"La Goule Energy Blue, Tarif unique",12.08,0,12.08,39,0,10.52,0.6,2.3,33.618,,
2025,CHE-105.935.186,Société des Forces Électriques de La Goule SA,standard,H4,BT TU,15.79,0,15.79,160.2,0,11.45,"La Goule Energy Blue, Tarif unique",11.387,0,11.387,39,0,10.52,0.6,2.3,30.077,,
2025,CHE-114.925.241,Commune de Saint-Imier,cheapest,H2,BT DT,19.942,0,19.942,227,0,10.082,Double TOPAZE,15.67,0,15.67,24,0,14.71,1.62,2.3,39.532,,
2025,CHE-114.925.241,Commune de Saint-Imier,standard,C2,BT DT,11.881,0,11.881,227,0,10.344,Double TOPAZE,15.093,0,15.093,24,0,15.013,1.62,2.3,30.893,,
2025,CHE-114.925.241,Commune de Saint-Imier,standard,C3,BT 1,11.509,0,11.509,120,5892,6.721,PRO OPALE,13.738,0,13.738,0,0,13.738,1.62,2.3,29.167,,
2025,CHE-114.925.241,Commune de Saint-Imier,cheapest,C2,BT DT,11.881,0,11.881,227,0,10.344,Double TOPAZE,15.093,0,15.093,24,0,15.013,1.62,2.3,30.893,,
2025,CHE-114.925.241,Commune de Saint-Imier,standard,H3,BT DT,15.204,0,15.204,227,0,9.379,Double TOPAZE,14.43,0,14.43,24,0,13.897,1.62,2.3,33.554,,
2025,CHE-114.925.241,Commune de Saint-Imier,cheapest,H1,BT ST,24.28,0,24.28,172,0,12.75,Simple TOPAZE,15.46,0,15.46,24,0,13.96,1.62,2.3,43.66,,
2025,CHE-114.925.241,Commune de Saint-Imier,standard,H2,BT DT,19.942,0,19.942,227,0,10.082,Double TOPAZE,15.67,0,15.67,24,0,14.71,1.62,2.3,39.532,,
2025,CHE-114.925.241,Commune de Saint-Imier,standard,H5,BT DT,13.428,0,13.428,227,0,9.621,Double TOPAZE,14.296,0,14.296,24,0,13.976,1.62,2.3,31.644,,
2025,CHE-114.925.241,Commune de Saint-Imier,cheapest,H8,BT DT,13.876,0,13.876,227,0,10.069,Double TOPAZE,15.015,0,15.015,24,0,14.695,1.62,2.3,32.811,,
2025,CHE-114.925.241,Commune de Saint-Imier,standard,H4,BT DT,15.894,0,15.894,227,0,10.069,Double TOPAZE,15.228,0,15.228,24,0,14.695,1.62,2.3,35.042,,
2025,CHE-114.925.241,Commune de Saint-Imier,cheapest,H3,BT DT,15.204,0,15.204,227,0,9.379,Double TOPAZE,14.43,0,14.43,24,0,13.897,1.62,2.3,33.554,,
2025,CHE-114.925.241,Commune de Saint-Imier,cheapest,C3,BT 1,11.509,0,11.509,120,5892,6.721,PRO MES,13.618,0,13.618,0,0,13.618,1.62,2.3,29.047,,
2025,CHE-114.925.241,Commune de Saint-Imier,cheapest,C7,MT,7.321,0,7.321,480,244950,3.269,PRO MES,13.388,0,13.388,0,0,13.388,1.62,2.3,24.629,,
2025,CHE-114.925.241,Commune de Saint-Imier,cheapest,H4,BT DT,15.894,0,15.894,227,0,10.069,Double TOPAZE,15.228,0,15.228,24,0,14.695,1.62,2.3,35.042,,
2025,CHE-114.925.241,Commune de Saint-Imier,cheapest,H7,BT DT / IR,11.864,0,11.864,227,0,9.337,Double / INTERRUPTIBLE TOPAZE,14.136,0,14.136,24,0,13.951,1.62,2.3,29.919,,
2025,CHE-114.925.241,Commune de Saint-Imier,cheapest,C4,BT 1,10.658,0,10.658,120,17676,6.319,PRO MES,13.405,0,13.405,0,0,13.405,1.62,2.3,27.983,,
2025,CHE-114.925.241,Commune de Saint-Imier,standard,H7,BT DT / IR,11.864,0,11.864,227,0,9.337,Double / INTERRUPTIBLE TOPAZE,14.136,0,14.136,24,0,13.951,1.62,2.3,29.919,,
2025,CHE-114.925.241,Commune de Saint-Imier,cheapest,C6,MT,8.167,0,8.167,480,60000,3.355,PRO MES,13.577,0,13.577,0,0,13.577,1.62,2.3,25.664,,
2025,CHE-114.925.241,Commune de Saint-Imier,standard,C6,MT,8.167,0,8.167,480,60000,3.355,PRO OPALE,13.697,0,13.697,0,0,13.697,1.62,2.3,25.784,,
2025,CHE-114.925.241,Commune de Saint-Imier,standard,C1,BT DT,14.02,0,14.02,227,0,10.402,Double TOPAZE,15.38,0,15.38,24,0,15.08,1.62,2.3,33.319,,
2025,CHE-114.925.241,Commune de Saint-Imier,standard,C4,BT 1,10.658,0,10.658,120,17676,6.319,PRO OPALE,13.525,0,13.525,0,0,13.525,1.62,2.3,28.103,,
2025,CHE-114.925.241,Commune de Saint-Imier,standard,H6,BT DT / IR,10.839,0,10.839,227,0,9.151,Double / INTERRUPTIBLE TOPAZE,13.298,0,13.298,24,0,13.202,1.62,2.3,28.057,,
2025,CHE-114.925.241,Commune de Saint-Imier,standard,C7,MT,7.321,0,7.321,480,244950,3.269,PRO OPALE,13.508,0,13.508,0,0,13.508,1.62,2.3,24.749,,
2025,CHE-114.925.241,Commune de Saint-Imier,standard,H1,BT ST,24.28,0,24.28,172,0,12.75,Simple TOPAZE,15.46,0,15.46,24,0,13.96,1.62,2.3,43.66,,
2025,CHE-114.925.241,Commune de Saint-Imier,standard,H8,BT DT,13.876,0,13.876,227,0,10.069,Double TOPAZE,15.015,0,15.015,24,0,14.695,1.62,2.3,32.811,,
2025,CHE-114.925.241,Commune de Saint-Imier,cheapest,C1,BT DT,14.02,0,14.02,227,0,10.402,Double TOPAZE,15.38,0,15.38,24,0,15.08,1.62,2.3,33.319,,
2025,CHE-114.925.241,Commune de Saint-Imier,cheapest,H6,BT DT / IR,10.839,0,10.839,227,0,9.151,Double / INTERRUPTIBLE TOPAZE,13.298,0,13.298,24,0,13.202,1.62,2.3,28.057,,
2025,CHE-114.925.241,Commune de Saint-Imier,cheapest,H5,BT DT,13.428,0,13.428,227,0,9.621,Double TOPAZE,14.296,0,14.296,24,0,13.976,1.62,2.3,31.644,,
2025,CHE-116.263.020,"Commune de Tramelan, électricité",standard,H1,BT ST,18.76,0,18.76,108,0,11.23,ST TOPAZE,15.46,0,15.46,24,0,13.96,1.4,2.3,37.92,,
2025,CHE-116.263.020,"Commune de Tramelan, électricité",standard,H3,BT DT,11.397,0,11.397,132,0,7.684,DT TOPAZE,14.43,0,14.43,24,0,13.897,1.4,2.3,29.527,,
2025,CHE-116.263.020,"Commune de Tramelan, électricité",cheapest,H2,BT DT,15.499,0,15.499,132,0,9.439,DT  TOPAZE,15.67,0,15.67,24,0,14.71,1.4,2.3,34.869,,
